dbn,school_name,state_and_local_funding_per_pupil,federal_funding _per_pupil,total_school_funding_per_pupil,fiscal_year
06M018,P.S. 018 Park Terrace,"$19,629.88","$3,184.21","$31,390.87",2022
06M018,P.S. 018 Park Terrace,"$18,761","$1,418","$26,921",2021
06M018,P.S. 018 Park Terrace,"$17,991","$1,189","$25,904",2020
06M018,P.S. 018 Park Terrace,"$17,680.94","$1,154.34","$25,509.28",2019
06M018,P.S. 018 Park Terrace,17262.10964,1139.617564,24965.91085,2018
06M052,Harold O. Levy School,"$27,207.72","$2,454.82","$38,239.32",2022
06M052,Harold O. Levy School,"$24,347","$1,153","$32,242",2021
06M052,Harold O. Levy School,21997.32345,1183.850187,29745.35729,2018
06M052,J.H.S. 052 Inwood,"$23,884",$962,"$31,569",2020
06M052,J.H.S. 052 Inwood,"$25,408.74","$1,047.75","$33,130.48",2019
06M143,J.H.S. 143 Eleanor Roosevelt,"$30,409.38","$4,073.79","$43,059.94",2022
06M143,J.H.S. 143 Eleanor Roosevelt,"$27,555","$2,066","$36,363",2021
06M143,J.H.S. 143 Eleanor Roosevelt,"$28,708","$2,018","$37,449",2020
06M143,J.H.S. 143 Eleanor Roosevelt,"$27,142.73","$1,907.52","$35,724.25",2019
06M143,J.H.S. 143 Eleanor Roosevelt,24038.13462,1383.415094,31985.73336,2018
06M187,P.S./I.S. 187 Hudson Cliffs,"$15,509.42","$1,295.98","$25,382.18",2022
06M187,P.S./I.S. 187 Hudson Cliffs,"$13,649",$556,"$20,948",2021
06M187,P.S./I.S. 187 Hudson Cliffs,"$13,175",$484,"$20,382",2020
06M187,P.S./I.S. 187 Hudson Cliffs,"$12,463.80",$468.14,"$19,605.94",2019
06M187,P.S./I.S. 187 Hudson Cliffs,12310.1431,431.359199,19305.68595,2018
06M209,Hamilton Grange Middle School,"$18,413.29","$1,550.53","$28,540.59",2022
06M209,Hamilton Grange Middle School,"$17,927",$904,"$25,574",2021
06M209,Hamilton Grange Middle School,"$18,075",$776,"$25,574",2020
06M209,Hamilton Grange Middle School,"$16,198.11",$654.38,"$23,526.48",2019
06M209,Hamilton Grange Middle School,16021.1255,676,23261.30914,2018
06M210,P.S./I.S. 210 - Twenty-First Century Academy for Community Leadership,"$19,431.72","$2,388.24","$30,396.74",2022
06M210,P.S./I.S. 210 - Twenty-First Century Academy for Community Leadership,"$18,143","$1,084","$25,969",2021
06M210,P.S./I.S. 210 - Twenty-First Century Academy for Community Leadership,"$17,503",$898,"$25,125",2020
06M210,P.S./I.S. 210 - Twenty-First Century Academy for Community Leadership,"$17,585.56",$839.83,"$25,099.38",2019
06M210,P.S./I.S. 210 - Twenty-First Century Academy for Community Leadership,17235.21812,917.8663484,24717.26811,2018
06M223,The Mott Hall School,"$16,721.22","$1,912.79","$27,210.78",2022
06M223,The Mott Hall School,"$15,750",$929,"$23,421",2021
06M223,The Mott Hall School,"$15,881",$766,"$23,371",2020
06M223,The Mott Hall School,"$15,172.36",$698.29,"$22,544.66",2019
06M223,The Mott Hall School,14755.90921,890.5136986,22210.60655,2018
06M278,Paula Hedbavny School,"$17,683.87","$2,196.17","$28,456.81",2022
06M278,Paula Hedbavny School,"$15,154",$969,"$22,865",2021
06M278,Paula Hedbavny School,"$13,874",$708,"$21,305",2020
06M278,Paula Hedbavny School,"$12,374.91",$298.29,"$19,347.20",2019
06M278,Paula Hedbavny School,11901.807,298.8103757,18764.80102,2018
06M293,City College Academy of the Arts,"$14,728.21","$1,696.73","$25,001.71",2022
06M293,City College Academy of the Arts,"$13,921","$1,013","$21,676",2021
06M293,City College Academy of the Arts,"$12,558",$742,"$20,024",2020
06M293,City College Academy of the Arts,"$12,113.85",$732.65,"$19,520.50",2019
06M293,City College Academy of the Arts,11693.0982,646.3189369,18903.60078,2018
06M311,Amistad Dual Language School,"$18,841.57","$2,577.73","$29,996.07",2022
06M311,Amistad Dual Language School,"$17,121","$1,162","$25,025",2021
06M311,Amistad Dual Language School,"$16,473","$1,008","$24,205",2020
06M311,Amistad Dual Language School,"$14,319.17",$907.03,"$21,900.20",2019
06M311,Amistad Dual Language School,13384.09558,920.1088608,20868.38809,2018
06M319,M.S. 319 - Maria Teresa,"$24,451.07","$3,769.45","$36,797.30",2022
06M319,M.S. 319 - Maria Teresa,"$21,675","$2,177","$30,594",2021
06M319,M.S. 319 - Maria Teresa,"$20,552","$1,722","$28,998",2020
06M319,M.S. 319 - Maria Teresa,"$18,569.14","$1,605.33","$26,848.47",2019
06M319,M.S. 319 - Maria Teresa,18280.87765,1405.880383,26250.94168,2018
06M322,Middle School 322,"$23,256.61","$3,241.01","$35,074.39",2022
06M322,Middle School 322,"$22,323","$2,162","$31,227",2021
06M322,Middle School 322,"$22,606","$1,883","$31,212",2020
06M322,Middle School 322,"$19,425.27","$1,058.03","$27,157.30",2019
06M322,Middle School 322,17528.95722,1030.670968,25123.81183,2018
06M324,M.S. 324 - Patria Mirabal,"$26,012.86","$2,614.09","$37,203.72",2022
06M324,M.S. 324 - Patria Mirabal,"$22,679","$1,546","$30,968",2021
06M324,M.S. 324 - Patria Mirabal,"$23,597","$1,709","$32,029",2020
06M324,M.S. 324 - Patria Mirabal,"$19,344.14","$1,345.93","$27,364.07",2019
06M324,M.S. 324 - Patria Mirabal,18078.30998,1248.869674,25891.3633,2018
06M328,Community Math & Science Prep,"$37,367.00","$4,414.81","$50,358.59",2022
06M328,Community Math & Science Prep,"$31,354","$1,930","$40,027",2021
06M328,Community Math & Science Prep,"$26,177","$1,258","$34,158",2020
06M328,Community Math & Science Prep,"$24,347.07","$1,065.00","$32,086.07",2019
06M328,Community Math & Science Prep,24291.03101,1206.240175,32061.45483,2018
06M346,Community Health Academy of the Heights,"$16,302.65","$1,939.49","$26,818.92",2022
06M346,Community Health Academy of the Heights,"$14,819","$1,298","$22,859",2021
06M346,Community Health Academy of the Heights,"$14,327","$1,036","$22,087",2020
06M346,Community Health Academy of the Heights,"$13,710.99",$797.15,"$21,182.14",2019
06M346,Community Health Academy of the Heights,12653.98425,679.3798009,19897.5477,2018
06M348,Harbor Heights,18312.21571,1270.372093,26146.77145,2018
06M348,Washington Heights Expeditionary Learning School,"$17,014.34","$2,089.59","$27,680.71",2022
06M348,Washington Heights Expeditionary Learning School,"$16,369","$1,224","$24,335",2021
06M348,Washington Heights Expeditionary Learning School,"$15,338",$968,"$23,030",2020
06M348,Washington Heights Expeditionary Learning School,"$13,523.30",$891.38,"$21,088.68",2019
06M348,Washington Heights Expeditionary Learning School,14372.23743,893.5570552,21829.97813,2018
06M349,Harbor Heights,"$27,238.82","$2,636.35","$38,451.94",2022
06M349,Harbor Heights,"$19,428","$1,146","$27,317",2021
06M349,Harbor Heights,"$20,089",$940,"$27,753",2020
06M349,Harbor Heights,"$19,958.70","$1,080.75","$27,713.45",2019
06M366,Washington Heights Academy,"$16,740.38","$2,427.88","$27,745.04",2022
06M366,Washington Heights Academy,"$15,221","$1,075","$23,038",2021
06M366,Washington Heights Academy,"$14,484",$838,"$22,045",2020
06M366,Washington Heights Academy,"$13,842.20",$753.69,"$21,269.89",2019
06M366,Washington Heights Academy,12951.09872,777.3887916,20292.67115,2018
06M528,I.S. 528 Bea Fuller Rodgers School,"$20,546.96","$2,400.13","$31,523.87",2022
06M528,I.S. 528 Bea Fuller Rodgers School,"$18,726","$1,043","$26,511",2021
06M528,I.S. 528 Bea Fuller Rodgers School,"$18,084",$745,"$25,552",2020
06M528,I.S. 528 Bea Fuller Rodgers School,"$17,790.20",$816.62,"$25,280.82",2019
06M528,I.S. 528 Bea Fuller Rodgers School,18778.11323,1048.616071,26390.91295,2018
07X005,P.S. 5 Port Morris,20667.12825,3165.992268,32409.89578,2022
07X005,P.S. 5 Port Morris,19843.14378,1903.994966,28489.37581,2021
07X005,P.S. 5 Port Morris,18529.71667,1562.117978,26815.21053,2020
07X005,P.S. 5 Port Morris,16811.54,1440.39,24925.93,2019
07X005,P.S. 5 Port Morris,16227.92769,1546.706371,24338.81771,2018
07X029,P.S./M.S. 029 Melrose School,18335.4995,2924.904526,29837.17928,2022
07X029,P.S./M.S. 029 Melrose School,17190.33339,1763.277635,25695.84809,2021
07X029,P.S./M.S. 029 Melrose School,16272.05283,1528.662404,24524.09112,2020
07X029,P.S./M.S. 029 Melrose School,15574.04,1306.65,23554.69,2019
07X029,P.S./M.S. 029 Melrose School,15443.72788,1889.743687,23897.65521,2018
07X031,P.S./M.S. 031 The William Lloyd Garrison,19683.0681,3092.987722,31352.83108,2022
07X031,P.S./M.S. 031 The William Lloyd Garrison,17102.34245,1722.402402,25566.98191,2021
07X031,P.S./M.S. 031 The William Lloyd Garrison,16613.64276,1499.459384,24836.47803,2020
07X031,P.S./M.S. 031 The William Lloyd Garrison,16455.64,1619.81,24749.45,2019
07X031,P.S./M.S. 031 The William Lloyd Garrison,16026.42748,2103.577684,24694.18881,2018
07X151,J.H.S. 151 Lou Gehrig,25126.35631,2945.070922,34813.6643,2021
07X151,J.H.S. 151 Lou Gehrig,22405.68188,2160.260417,31289.31818,2020
07X151,J.H.S. 151 Lou Gehrig,18511.8,1678.84,26864.64,2019
07X151,J.H.S. 151 Lou Gehrig,17484.11945,1531.862069,25580.16516,2018
07X221,South Bronx Preparatory: A College Board School,16347.55859,2730.862473,27655.19632,2022
07X221,South Bronx Preparatory: A College Board School,15645.05071,1831.327419,24218.61519,2021
07X221,South Bronx Preparatory: A College Board School,16443.35026,1597.391304,24764.11745,2020
07X221,South Bronx Preparatory: A College Board School,15755.04,1497.96,23927,2019
07X221,South Bronx Preparatory: A College Board School,14689.45099,1375.133536,22628.76818,2018
07X223,The Laboratory School of Finance and Technology: X223,14275.66162,2912.771737,25765.20861,2022
07X223,The Laboratory School of Finance and Technology: X223,12990.17586,1904.838298,21637.25122,2021
07X223,The Laboratory School of Finance and Technology: X223,13438.78241,1746.189879,21908.34817,2020
07X223,The Laboratory School of Finance and Technology: X223,13480.26,1098.83,21253.09,2019
07X223,The Laboratory School of Finance and Technology: X223,14423.45784,1253.853801,22241.49529,2018
07X224,P.S./I.S. 224,28694.05789,6634.204547,43905.03769,2022
07X224,P.S./I.S. 224,21221.46722,3731.025641,31694.72992,2021
07X224,P.S./I.S. 224,21519.34067,3576.707852,31819.42441,2020
07X224,P.S./I.S. 224,18870.61,2040.23,27584.83,2019
07X224,P.S./I.S. 224,17816.35975,1863.709497,26244.25289,2018
07X296,South Bronx Academy for Applied Media,23143.44102,3146.466569,34866.68285,2022
07X296,South Bronx Academy for Applied Media,21360.9108,2465.633929,30568.7818,2021
07X296,South Bronx Academy for Applied Media,24608.82611,2776.507389,34108.70938,2020
07X296,South Bronx Academy for Applied Media,19959.6,2374.53,29008.13,2019
07X296,South Bronx Academy for Applied Media,22100.62694,2143.418972,30808.22956,2018
07X298,Academy of Public Relations,32977.76233,3833.897549,45388.43513,2022
07X298,Academy of Public Relations,24732.45458,1572.751111,33047.44275,2021
07X298,Academy of Public Relations,22324.79027,864.0496183,29912.21577,2020
07X298,Academy of Public Relations,20876.23,1105.14,28655.37,2019
07X298,Academy of Public Relations,20752.00452,2915.437247,30231.62541,2018
07X343,Academy of Applied Mathematics and Technology,18785.42697,3722.010437,31084.21266,2022
07X343,Academy of Applied Mathematics and Technology,17080.64017,2825.69863,26648.57587,2021
07X343,Academy of Applied Mathematics and Technology,17115.11797,2372.121067,26210.61492,2020
07X343,Academy of Applied Mathematics and Technology,15992.74,1236.38,23903.12,2019
07X343,Academy of Applied Mathematics and Technology,15614.0449,1510.843333,23689.07188,2018
07X500,Hostos-Lincoln Academy of Science,14672.9288,2072.00242,25321.70648,2022
07X500,Hostos-Lincoln Academy of Science,14059.3836,1179.056673,21980.67734,2021
07X500,Hostos-Lincoln Academy of Science,13768.20889,1099.500894,21591.08567,2020
07X500,Hostos-Lincoln Academy of Science,14384.9,1207.58,22266.48,2019
07X500,Hostos-Lincoln Academy of Science,13647.19384,1137.356299,21348.73378,2018
07X551,The Urban Assembly Bronx Academy of Letters,17783.94929,2839.111143,29199.83569,2022
07X551,The Urban Assembly Bronx Academy of Letters,17872.96723,1717.62087,26332.82517,2021
07X551,The Urban Assembly Bronx Academy of Letters,17325.65836,1790.944134,25839.97838,2020
07X551,The Urban Assembly Bronx Academy of Letters,16343.08,1532.14,24549.22,2019
07X551,The Urban Assembly Bronx Academy of Letters,15618.94065,1381.764407,23564.88871,2018
07X584,I.S. 584,26203.28678,3166.096195,37946.15823,2022
07X584,I.S. 584,22827.45475,2515.580392,32085.2722,2021
07X584,I.S. 584,27939.59509,2366.545045,37029.51602,2020
07X584,I.S. 584,19857.64,1535.64,28067.28,2019
07X584,I.S. 584,21704.2162,3439.581227,31707.98107,2018
08X071,P.S. 071 Rose E. Scala,15379.49466,1898.085266,25854.35518,2022
08X071,P.S. 071 Rose E. Scala,15245.15804,1396.344494,23383.7396,2021
08X071,P.S. 071 Rose E. Scala,14088.85092,1149.810561,21962.03736,2020
08X071,P.S. 071 Rose E. Scala,13133.66,1064.64,20872.31,2019
08X071,P.S. 071 Rose E. Scala,12867.97879,971.717497,20403.87993,2018
08X101,M.S. X101 Edward R. Byrne,16019.91652,1900.56052,26497.2523,2022
08X101,M.S. X101 Edward R. Byrne,15948.3967,1189.597786,23880.23155,2021
08X101,M.S. X101 Edward R. Byrne,15455.8292,1032.959032,23212.16412,2020
08X101,M.S. X101 Edward R. Byrne,13880.71,873.38,21428.09,2019
08X101,M.S. X101 Edward R. Byrne,13369.79097,287.5760456,20221.55067,2018
08X123,J.H.S. 123 James M. Kieran,19654.33786,3362.508643,31593.62176,2022
08X123,J.H.S. 123 James M. Kieran,18269.1571,1952.928972,26964.32314,2021
08X123,J.H.S. 123 James M. Kieran,19715.11869,2537.490826,28975.9854,2020
08X123,J.H.S. 123 James M. Kieran,19875,2385.83,28934.84,2019
08X123,J.H.S. 123 James M. Kieran,20641.51757,2448.96338,29654.6646,2018
08X131,J.H.S. 131 Albert Einstein,23690.17959,3433.669975,35700.62482,2022
08X131,J.H.S. 131 Albert Einstein,19657.57645,1346.649652,27746.46317,2021
08X131,J.H.S. 131 Albert Einstein,18804.53149,921.2321792,26449.13955,2020
08X131,J.H.S. 131 Albert Einstein,17775,1115.27,25564.27,2019
08X131,J.H.S. 131 Albert Einstein,16895.93532,1326.032609,24786.15157,2018
08X269,Bronx Studio School for Writers and Artists,18355.1592,2238.410702,29170.34516,2022
08X269,Bronx Studio School for Writers and Artists,18105.21239,1666.232236,26513.68169,2021
08X269,Bronx Studio School for Writers and Artists,17507.12494,1447.983949,25678.48478,2020
08X269,Bronx Studio School for Writers and Artists,16635.07,1423.9,24732.97,2019
08X269,Bronx Studio School for Writers and Artists,15671.34295,1354.118196,23589.64479,2018
08X301,M.S. 301 Paul L. Dunbar,26096.76596,2623.050652,37296.59187,2022
08X301,M.S. 301 Paul L. Dunbar,27101.5807,2104.767442,35948.5852,2021
08X301,M.S. 301 Paul L. Dunbar,25477.24985,2027.376238,34228.00197,2020
08X301,M.S. 301 Paul L. Dunbar,20605.97,1705.41,28985.37,2019
08X301,M.S. 301 Paul L. Dunbar,21380.6995,1610.706122,29555.58926,2018
08X302,M.S. 302 Luisa Dessus Cruz,20007.90837,3397.238443,31981.92207,2022
08X302,M.S. 302 Luisa Dessus Cruz,17818.57521,2089.965517,26650.77779,2021
08X302,M.S. 302 Luisa Dessus Cruz,18791.42182,1529.283262,27044.08097,2020
08X302,M.S. 302 Luisa Dessus Cruz,17476.17,1716.27,25866.44,2019
08X302,M.S. 302 Luisa Dessus Cruz,16790.77628,1722.784836,25077.74476,2018
08X337,The School for Inquiry and Social Justice,16776.53944,2133.881823,27487.19652,2022
08X337,The School for Inquiry and Social Justice,15368.36513,1290.560606,23401.1628,2021
08X337,The School for Inquiry and Social Justice,14410.4478,967.1181102,22100.94179,2020
08X337,The School for Inquiry and Social Justice,14330.17,941.35,21945.52,2019
08X337,The School for Inquiry and Social Justice,14548.08463,912.6100386,22024.87832,2018
08X367,"Archimedes Academy for Math, Science and Technology Applications",18022.01912,3003.943004,29602.73738,2022
08X367,"Archimedes Academy for Math, Science and Technology Applications",17102.65772,1907.449275,25752.34406,2021
08X367,"Archimedes Academy for Math, Science and Technology Applications",16946.47683,1820.395147,25490.24786,2020
08X367,"Archimedes Academy for Math, Science and Technology Applications",14279.39,1629.06,22582.45,2019
08X367,"Archimedes Academy for Math, Science and Technology Applications",14516.17603,1431.293003,22511.65268,2018
08X371,Urban Institute of Mathematics,18661.43112,2245.414482,29483.62085,2022
08X371,Urban Institute of Mathematics,18647.61082,1761.167139,27151.01502,2021
08X371,Urban Institute of Mathematics,17390.71278,911.6623377,25025.751,2020
08X371,Urban Institute of Mathematics,15776.67,1402.13,23852.8,2019
08X371,Urban Institute of Mathematics,15009.5122,997.8628571,22571.55871,2018
08X375,The Bronx Mathematics Preparatory School,26562.93342,2775.96825,37915.67692,2022
08X375,The Bronx Mathematics Preparatory School,25056.01707,2316.845745,34115.09988,2021
08X375,The Bronx Mathematics Preparatory School,27019.66701,2216.751269,35959.79416,2020
08X375,The Bronx Mathematics Preparatory School,22896.36,2065,31635.36,2019
08X375,The Bronx Mathematics Preparatory School,22588.15637,1884.3875,31036.72752,2018
08X376,Antonia Pantoja Preparatory Academy: A College Board School,20916.61724,2305.488454,31798.88095,2022
08X376,Antonia Pantoja Preparatory Academy: A College Board School,19383.30479,1484.42268,27609.96454,2021
08X376,Antonia Pantoja Preparatory Academy: A College Board School,18312.43105,1374.104623,26409.91155,2020
08X376,Antonia Pantoja Preparatory Academy: A College Board School,16718.17,1270.02,24662.19,2019
08X376,Antonia Pantoja Preparatory Academy: A College Board School,16866.72309,1289.012376,24719.91911,2018
08X424,Bronx Academy for Multi-Media,24383.30877,3987.510139,36947.59416,2022
08X424,Bronx Academy for Multi-Media,23341.41886,2605.875,32689.53092,2021
08X424,The Hunts Point School,22919.26253,2104.89527,31747.53369,2020
08X424,The Hunts Point School,21071.23,1972.62,29717.85,2019
08X424,The Hunts Point School,22682.69714,2393.456311,31640.3371,2018
08X448,Soundview Academy for Culture and Scholarship,18835.82201,2250.575814,29663.17308,2022
08X448,Soundview Academy for Culture and Scholarship,17850.20113,1469.608696,26062.04689,2021
08X448,Soundview Academy for Culture and Scholarship,16912.49438,1248.012821,24883.88309,2020
08X448,Soundview Academy for Culture and Scholarship,15468.35,959.82,23102.17,2019
08X448,Soundview Academy for Culture and Scholarship,15308.43792,968.1402597,22840.76182,2018
08X467,Mott Hall Community School,17241.66927,1688.412504,27506.85703,2022
08X467,Mott Hall Community School,17631.86811,1299.941003,25674.04618,2021
08X467,Mott Hall Community School,18288.11471,1025.473837,26036.96443,2020
08X467,Cornerstone Academy for Social Action Middle School (CASA),15746.86,1450.96,23871.82,2019
08X467,Mott Hall Community School,16830.82,974.69,24479.51,2019
08X467,Mott Hall Community School,16796.12865,993.7160121,24354.02831,2018
08X562,Blueprint Middle School,18023.5956,2093.217456,28693.58831,2022
08X562,Blueprint Middle School,17638.74002,1446.304274,25827.28135,2021
08X562,Blueprint Middle School,16718.18871,1341.765354,24783.32995,2020
08X562,Blueprint Middle School,18010.93,1605.44,26290.38,2019
08X562,Blueprint Middle School,14994.70573,1259.208333,22818.09771,2018
09X004,P.S./M.S. 004 Crotona Park West,19670.42909,3050.699289,31297.90363,2022
09X004,P.S./M.S. 004 Crotona Park West,18672.89356,1750.242545,27165.37317,2021
09X004,P.S./M.S. 004 Crotona Park West,16783.2153,1044.896057,24551.48725,2020
09X004,P.S./M.S. 004 Crotona Park West,16659.7,1567.56,24901.26,2019
09X004,P.S./M.S. 004 Crotona Park West,16868.99776,1441.054291,24874.2357,2018
09X022,J.H.S. 022 Jordan L. Mott,23851.12203,3298.659048,35726.55633,2022
09X022,J.H.S. 022 Jordan L. Mott,22163.1267,2061.510638,30966.8744,2021
09X022,J.H.S. 022 Jordan L. Mott,21810.39498,1932.878049,30466.64891,2020
09X022,J.H.S. 022 Jordan L. Mott,20672.47,1670.4,29016.87,2019
09X022,J.H.S. 022 Jordan L. Mott,22741.98712,1493.655405,30799.82617,2018
09X117,I.S. 117 Joseph H. Wade,24880.99963,3159.473158,36617.24805,2022
09X117,I.S. 117 Joseph H. Wade,23334.93279,2147.975225,32225.14508,2021
09X117,I.S. 117 Joseph H. Wade,23409.527,1683.781532,31816.68442,2020
09X117,I.S. 117 Joseph H. Wade,22267.03,1697,30638.04,2019
09X117,I.S. 117 Joseph H. Wade,23108.4774,3680.85575,33353.51679,2018
09X128,Mott Hall III,15221.85882,2228.270656,26026.90473,2022
09X128,Mott Hall III,13908.85199,648.9941349,21300.08319,2021
09X128,Mott Hall III,13465.68588,1017.717647,21206.77941,2020
09X128,Mott Hall III,12020.06,958.91,19652.97,2019
09X128,Mott Hall III,11537.64968,923.5564738,19025.3898,2018
09X215,KAPPA,19098.11866,2804.244526,30479.13844,2022
09X215,KAPPA,16911.47003,1536.245223,25189.95232,2021
09X215,KAPPA,17750.09278,1190.262658,25663.73133,2020
09X215,KAPPA,15456.72,965.01,23095.73,2019
09X215,KAPPA,14591.34838,707.1041009,21862.63613,2018
09X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magnet School,15168.59124,2676.868734,26422.23523,2022
09X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magnet School,14023.99889,1299.044061,22065.28001,2021
09X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magnet School,14285.90988,1229.368319,22238.65409,2020
09X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magnet School,13585.46,1254.13,21513.59,2019
09X218,P.S./I.S. 218 Rafael Hernandez Dual Language Magnet School,13885.99184,1212.000991,21662.17648,2018
09X219,I.S. 219 New Venture School,29120.35845,3335.720911,41032.85462,2022
09X219,I.S. 219 New Venture School,27536.02196,1856.447712,36134.70674,2021
09X219,I.S. 219 New Venture School,27748.25235,1783.761905,36255.39014,2020
09X219,I.S. 219 New Venture School,22214.46,1774.82,30663.28,2019
09X219,I.S. 219 New Venture School,22398.87806,1474.059659,30437.12136,2018
09X229,I.S. 229 Roland Patterson,36986.61423,4491.704076,50055.09356,2022
09X229,I.S. 229 Roland Patterson,34218.72009,3364.863436,44325.82059,2021
09X229,I.S. 229 Roland Patterson,31966.99302,2512.465517,41202.83442,2020
09X229,I.S. 229 Roland Patterson,25243.6,2379.12,34296.72,2019
09X229,I.S. 229 Roland Patterson,25971.71722,2003.402439,34539.3033,2018
09X231,Eagle Academy for Young Men,19917.59144,2870.447207,31364.8139,2022
09X231,Eagle Academy for Young Men,18260.64368,1776.427313,26779.30806,2021
09X231,Eagle Academy for Young Men,15583.98452,1328.494231,23635.85464,2020
09X231,Eagle Academy for Young Men,14910.11,1126.27,22710.38,2019
09X231,Eagle Academy for Young Men,15162.01944,1006.064579,22732.26767,2018
09X232,I.S. 232,20514.74271,3082.362476,32173.88044,2022
09X232,I.S. 232,18422.55485,1585.779841,26750.57176,2021
09X232,I.S. 232,15983.11553,1068.441729,23774.93314,2020
09X232,I.S. 232,16002.39,1147.51,23823.9,2019
09X232,I.S. 232,15250.38767,1476.641393,23291.21271,2018
09X241,"Urban Assembly School for Applied Math and Science, The",17317.96145,2375.318887,28270.05559,2022
09X241,"Urban Assembly School for Applied Math and Science, The",17035.86615,1425.221649,25203.32486,2021
09X241,"Urban Assembly School for Applied Math and Science, The",16228.02003,1255.685121,24207.08104,2020
09X241,"Urban Assembly School for Applied Math and Science, The",14573.43,1132.06,22379.49,2019
09X241,"Urban Assembly School for Applied Math and Science, The",15480.82468,1147.11526,23192.12359,2018
09X303,I.S. X303 Leadership & Community Service,20217.68277,3051.55794,31846.01596,2022
09X303,I.S. X303 Leadership & Community Service,17977.00117,1501.091772,26220.33001,2021
09X303,I.S. X303 Leadership & Community Service,18905.82649,1363.064615,26992.26699,2020
09X303,I.S. X303 Leadership & Community Service,19176.17,1565.21,27415.37,2019
09X303,I.S. X303 Leadership & Community Service,18203.89057,1387.837349,26155.91157,2018
09X313,I.S. 313 School of Leadership Development,28114.27739,3682.165137,40373.21778,2022
09X313,I.S. 313 School of Leadership Development,25921.19268,2099.612,34763.04174,2021
09X313,I.S. 313 School of Leadership Development,27291.90455,1975.722022,35991.00246,2020
09X313,I.S. 313 School of Leadership Development,23929.59,1628.05,32231.64,2019
09X313,I.S. 313 School of Leadership Development,22205.32146,2850.006349,31619.51145,2018
09X323,Bronx Writing Academy,22254.43953,2828.156556,33659.37134,2022
09X323,Bronx Writing Academy,19214.13045,1684.263298,27640.63081,2021
09X323,Bronx Writing Academy,19712.8779,1830.688525,28266.94231,2020
09X323,Bronx Writing Academy,17789.78,1367.11,25830.89,2019
09X323,Bronx Writing Academy,17388.97571,4381.968037,28335.12739,2018
09X324,Bronx Early College Academy for Teaching & Learning,23959.6258,2748.047839,35284.44889,2022
09X324,Bronx Early College Academy for Teaching & Learning,16468.98951,1609.49217,24820.71874,2021
09X324,Bronx Early College Academy for Teaching & Learning,16206.66335,1492.205357,24422.24459,2020
09X324,Bronx Early College Academy for Teaching & Learning,14804.61,1254.37,22732.98,2019
09X324,Bronx Early College Academy for Teaching & Learning,14966.44677,1231.164751,22761.79517,2018
09X327,Comprehensive Model School Project M.S. 327,18220.10517,2761.171038,29558.05146,2022
09X327,Comprehensive Model School Project M.S. 327,15030.06177,1526.608262,23298.90709,2021
09X327,Comprehensive Model School Project M.S. 327,14856.13071,1385.371508,22964.87811,2020
09X327,Comprehensive Model School Project M.S. 327,12988.57,1307.93,20970.5,2019
09X327,Comprehensive Model School Project M.S. 327,13056.88418,1075.478202,20696.54602,2018
09X328,New Millennium Bronx Academy of the Arts,22025.75139,3010.023357,33612.55,2022
09X328,New Millennium Bronx Academy of the Arts,20937.75293,895.7560976,28575.74609,2021
09X328,New Millennium Bronx Academy of the Arts,19210.35901,905.5508475,26839.28574,2020
09X328,New Millennium Business Academy Middle School,20076.23,1317.44,28067.66,2019
09X328,New Millennium Business Academy Middle School,19022.802,1107.566116,26694.55176,2018
09X339,I.S. 339,30847.13589,3650.053746,43073.9649,2022
09X339,I.S. 339,29124.8328,2136.831858,38003.90172,2021
09X339,I.S. 339,24358.03636,1502.182952,32583.5952,2020
09X339,I.S. 339,21170.19,1427.87,29272.06,2019
09X339,I.S. 339,21429.24349,1542.122093,29535.54923,2018
09X361,The Highbridge Green School,18588.32336,2410.334649,29575.43326,2022
09X361,The Highbridge Green School,18569.78039,1672.927273,26984.94473,2021
09X361,The Highbridge Green School,20303.02667,930.0862069,27956.48876,2020
09X361,The Highbridge Green School,17714.22,1373.93,25762.15,2019
09X361,The Highbridge Green School,18599.68975,1203.322418,26367.19581,2018
09X413,Bronx High School for Medical Science,17604.16306,2163.869229,28344.80754,2022
09X413,Bronx High School for Medical Science,19235.59235,1309.505995,27287.33541,2021
09X413,Bronx High School for Medical Science,18763.87997,1004.128463,26491.38432,2020
09X413,Bronx High School for Medical Science,16254.47,834.88,23763.35,2019
09X413,Bronx High School for Medical Science,15903.60328,817.7274827,23285.51441,2018
09X454,Science and Technology Academy: A Mott Hall School,18823.70025,2756.143013,30156.61852,2022
09X454,Science and Technology Academy: A Mott Hall School,16899.93887,1773.541872,25415.7178,2021
09X454,Science and Technology Academy: A Mott Hall School,16321.75601,1554.225352,24599.35725,2020
09X454,Science and Technology Academy: A Mott Hall School,15124.41,1391.64,23190.05,2019
09X454,Science and Technology Academy: A Mott Hall School,14892.76131,1085.275168,22542.22012,2018
09X505,"Bronx School for Law, Government and Justice",15334.70379,2151.884044,26063.36309,2022
09X505,"Bronx School for Law, Government and Justice",15110.11018,1298.590659,23150.9379,2021
09X505,"Bronx School for Law, Government and Justice",15303.00408,1167.07659,23193.45655,2020
