,District,School_DBN,School_Name,Year,% Female,% Male,% Asian,% Black,% Hispanic,% White,% Poverty
9631,31,31R021,P.S. 21 Margaret Emery-Elm Park,2017-18,0.5,0.5,0.01,0.27,0.6,0.11,81.2
9632,31,31R021,P.S. 21 Margaret Emery-Elm Park,2018-19,0.51,0.49,0.01,0.3,0.57,0.1,85.3
9633,31,31R021,P.S. 21 Margaret Emery-Elm Park,2019-20,0.52,0.48,0.02,0.29,0.57,0.09,83.7
9634,31,31R021,P.S. 21 Margaret Emery-Elm Park,2020-21,0.5,0.5,0.02,0.26,0.58,0.11,85.3
9635,31,31R021,P.S. 21 Margaret Emery-Elm Park,2021-22,0.5,0.5,0.03,0.23,0.59,0.13,83.0
9636,31,31R022,P.S. 022 Graniteville,2017-18,0.51,0.49,0.07,0.24,0.56,0.1,88.1
9637,31,31R022,P.S. 022 Graniteville,2018-19,0.5,0.5,0.09,0.22,0.57,0.09,86.4
9638,31,31R022,P.S. 022 Graniteville,2019-20,0.5,0.5,0.08,0.21,0.61,0.08,85.3
9639,31,31R022,P.S. 022 Graniteville,2020-21,0.5,0.5,0.08,0.2,0.62,0.08,85.6
9640,31,31R022,P.S. 022 Graniteville,2021-22,0.48,0.52,0.08,0.2,0.61,0.08,85.7
9641,31,31R023,P.S. 023 Richmondtown,2017-18,0.53,0.47,0.06,0.01,0.16,0.74,37.2
9642,31,31R023,P.S. 023 Richmondtown,2018-19,0.52,0.48,0.09,0.01,0.15,0.73,36.5
9643,31,31R023,P.S. 023 Richmondtown,2019-20,0.51,0.49,0.1,0.01,0.15,0.73,37.9
9644,31,31R023,P.S. 023 Richmondtown,2020-21,0.51,0.49,0.13,0.0,0.14,0.71,35.8
9645,31,31R023,P.S. 023 Richmondtown,2021-22,0.52,0.48,0.16,0.0,0.15,0.67,40.0
9646,31,31R024,I.S. 024 Myra S. Barnes,2017-18,0.48,0.52,0.05,0.01,0.15,0.78,44.4
9647,31,31R024,I.S. 024 Myra S. Barnes,2018-19,0.46,0.54,0.06,0.02,0.16,0.74,45.3
9648,31,31R024,I.S. 024 Myra S. Barnes,2019-20,0.46,0.54,0.08,0.02,0.17,0.71,46.6
9649,31,31R024,I.S. 024 Myra S. Barnes,2020-21,0.47,0.53,0.1,0.02,0.18,0.68,48.3
9650,31,31R024,I.S. 024 Myra S. Barnes,2021-22,0.48,0.52,0.14,0.02,0.17,0.65,45.2
9651,31,31R026,P.S. 026 The Carteret School,2017-18,0.53,0.47,0.11,0.03,0.32,0.51,49.6
9652,31,31R026,P.S. 026 The Carteret School,2018-19,0.5,0.5,0.12,0.05,0.31,0.49,47.7
9653,31,31R026,P.S. 026 The Carteret School,2019-20,0.52,0.48,0.14,0.04,0.29,0.49,52.7
9654,31,31R026,P.S. 026 The Carteret School,2020-21,0.54,0.46,0.14,0.04,0.28,0.48,55.1
9655,31,31R026,P.S. 026 The Carteret School,2021-22,0.5,0.5,0.18,0.03,0.28,0.47,54.9
9656,31,31R027,I.S. 027 Anning S. Prall,2017-18,0.49,0.51,0.09,0.22,0.41,0.27,73.8
9657,31,31R027,I.S. 027 Anning S. Prall,2018-19,0.49,0.51,0.11,0.22,0.4,0.26,73.7
9658,31,31R027,I.S. 027 Anning S. Prall,2019-20,0.46,0.54,0.12,0.2,0.42,0.24,72.9
9659,31,31R027,I.S. 027 Anning S. Prall,2020-21,0.46,0.54,0.13,0.21,0.42,0.21,75.6
9660,31,31R027,I.S. 027 Anning S. Prall,2021-22,0.47,0.53,0.12,0.2,0.45,0.2,73.3
9661,31,31R028,The Eagle Academy for Young Men of Staten Island,2017-18,0.0,1.0,0.05,0.49,0.35,0.1,84.6
9662,31,31R028,The Eagle Academy for Young Men of Staten Island,2018-19,0.0,1.0,0.05,0.48,0.36,0.08,81.1
9663,31,31R028,The Eagle Academy for Young Men of Staten Island,2019-20,0.0,1.0,0.05,0.5,0.38,0.06,82.4
9664,31,31R028,The Eagle Academy for Young Men of Staten Island,2020-21,0.0,1.0,0.04,0.51,0.38,0.05,81.3
9665,31,31R028,The Eagle Academy for Young Men of Staten Island,2021-22,0.0,1.0,0.04,0.54,0.35,0.05,81.4
9666,31,31R029,P.S. 029 Bardwell,2017-18,0.45,0.55,0.18,0.08,0.22,0.49,53.1
9667,31,31R029,P.S. 029 Bardwell,2018-19,0.46,0.54,0.19,0.07,0.22,0.48,53.5
9668,31,31R029,P.S. 029 Bardwell,2019-20,0.47,0.53,0.22,0.07,0.22,0.45,51.6
9669,31,31R029,P.S. 029 Bardwell,2020-21,0.47,0.53,0.23,0.08,0.23,0.42,58.3
9670,31,31R029,P.S. 029 Bardwell,2021-22,0.44,0.56,0.24,0.07,0.23,0.42,53.8
9671,31,31R030,P.S. 030 Westerleigh,2017-18,0.48,0.52,0.08,0.02,0.25,0.6,36.0
9672,31,31R030,P.S. 030 Westerleigh,2018-19,0.46,0.54,0.1,0.03,0.24,0.59,39.6
9673,31,31R030,P.S. 030 Westerleigh,2019-20,0.48,0.52,0.11,0.03,0.25,0.58,34.8
9674,31,31R030,P.S. 030 Westerleigh,2020-21,0.47,0.53,0.12,0.02,0.26,0.56,38.1
9675,31,31R030,P.S. 030 Westerleigh,2021-22,0.47,0.53,0.14,0.02,0.26,0.52,37.9
9676,31,31R031,P.S. 031 William T. Davis,2017-18,0.46,0.54,0.0,0.46,0.43,0.06,91.0
9677,31,31R031,P.S. 031 William T. Davis,2018-19,0.45,0.55,0.0,0.49,0.42,0.04,93.3
9678,31,31R031,P.S. 031 William T. Davis,2019-20,0.43,0.57,0.0,0.45,0.46,0.04,93.6
9679,31,31R031,P.S. 031 William T. Davis,2020-21,0.44,0.56,0.01,0.44,0.46,0.05,93.3
9680,31,31R031,P.S. 031 William T. Davis,2021-22,0.44,0.56,0.02,0.46,0.44,0.06,91.1
9681,31,31R032,P.S. 032 The Gifford School,2017-18,0.47,0.53,0.06,0.01,0.15,0.76,32.9
9682,31,31R032,P.S. 032 The Gifford School,2018-19,0.48,0.52,0.09,0.0,0.17,0.72,35.1
9683,31,31R032,P.S. 032 The Gifford School,2019-20,0.5,0.5,0.1,0.01,0.18,0.69,36.3
9684,31,31R032,P.S. 032 The Gifford School,2020-21,0.5,0.5,0.1,0.0,0.21,0.66,35.0
9685,31,31R032,P.S. 032 The Gifford School,2021-22,0.48,0.52,0.16,0.01,0.18,0.63,39.7
9686,31,31R034,I.S. 034 Tottenville,2017-18,0.5,0.5,0.04,0.01,0.11,0.84,34.5
9687,31,31R034,I.S. 034 Tottenville,2018-19,0.51,0.49,0.05,0.01,0.13,0.8,38.6
9688,31,31R034,I.S. 034 Tottenville,2019-20,0.51,0.49,0.06,0.01,0.16,0.75,34.4
9689,31,31R034,I.S. 034 Tottenville,2020-21,0.52,0.48,0.05,0.01,0.19,0.73,35.4
9690,31,31R034,I.S. 034 Tottenville,2021-22,0.53,0.47,0.05,0.01,0.2,0.72,35.5
9691,31,31R035,P.S. 35 The Clove Valley School,2017-18,0.46,0.54,0.12,0.1,0.19,0.53,39.5
9692,31,31R035,P.S. 35 The Clove Valley School,2018-19,0.49,0.51,0.11,0.09,0.21,0.52,35.5
9693,31,31R035,P.S. 35 The Clove Valley School,2019-20,0.5,0.5,0.12,0.09,0.21,0.51,35.6
9694,31,31R035,P.S. 35 The Clove Valley School,2020-21,0.51,0.49,0.13,0.09,0.19,0.52,32.8
9695,31,31R035,P.S. 35 The Clove Valley School,2021-22,0.51,0.49,0.15,0.08,0.2,0.5,31.4
9696,31,31R036,P.S. 036 J. C. Drumgoole,2017-18,0.49,0.51,0.05,0.0,0.15,0.78,35.3
9697,31,31R036,P.S. 036 J. C. Drumgoole,2018-19,0.51,0.49,0.07,0.0,0.16,0.74,37.6
9698,31,31R036,P.S. 036 J. C. Drumgoole,2019-20,0.49,0.51,0.09,0.0,0.17,0.73,37.0
9699,31,31R036,P.S. 036 J. C. Drumgoole,2020-21,0.51,0.49,0.09,0.0,0.16,0.73,34.6
9700,31,31R036,P.S. 036 J. C. Drumgoole,2021-22,0.49,0.51,0.13,0.0,0.15,0.7,40.8
9701,31,31R038,P.S. 038 George Cromwell,2017-18,0.52,0.48,0.15,0.04,0.3,0.49,70.5
9702,31,31R038,P.S. 038 George Cromwell,2018-19,0.51,0.49,0.2,0.04,0.31,0.43,70.1
9703,31,31R038,P.S. 038 George Cromwell,2019-20,0.53,0.47,0.23,0.04,0.28,0.42,70.2
9704,31,31R038,P.S. 038 George Cromwell,2020-21,0.54,0.46,0.24,0.04,0.26,0.43,72.4
9705,31,31R038,P.S. 038 George Cromwell,2021-22,0.52,0.48,0.29,0.03,0.26,0.38,73.3
9706,31,31R039,P.S. 39 Francis J. Murphy Jr.,2017-18,0.48,0.52,0.17,0.09,0.3,0.42,68.6
9707,31,31R039,P.S. 39 Francis J. Murphy Jr.,2018-19,0.5,0.5,0.18,0.08,0.32,0.4,66.1
9708,31,31R039,P.S. 39 Francis J. Murphy Jr.,2019-20,0.47,0.53,0.18,0.09,0.3,0.41,70.2
9709,31,31R039,P.S. 39 Francis J. Murphy Jr.,2020-21,0.47,0.53,0.19,0.08,0.3,0.41,74.2
9710,31,31R039,P.S. 39 Francis J. Murphy Jr.,2021-22,0.48,0.52,0.25,0.08,0.26,0.39,82.4
9711,31,31R041,The Stephanie A. Vierno School,2017-18,0.49,0.51,0.13,0.02,0.3,0.52,68.5
9712,31,31R041,The Stephanie A. Vierno School,2018-19,0.49,0.51,0.14,0.03,0.33,0.47,66.8
9713,31,31R041,The Stephanie A. Vierno School,2019-20,0.49,0.51,0.17,0.03,0.32,0.44,68.8
9714,31,31R041,The Stephanie A. Vierno School,2020-21,0.49,0.51,0.2,0.04,0.28,0.45,70.7
9715,31,31R041,The Stephanie A. Vierno School,2021-22,0.52,0.48,0.27,0.05,0.25,0.41,69.8
9716,31,31R042,P.S. 042 Eltingville,2017-18,0.48,0.52,0.1,0.01,0.13,0.75,37.1
9717,31,31R042,P.S. 042 Eltingville,2018-19,0.49,0.51,0.11,0.01,0.13,0.73,33.3
9718,31,31R042,P.S. 042 Eltingville,2019-20,0.5,0.5,0.13,0.01,0.14,0.7,34.4
9719,31,31R042,P.S. 042 Eltingville,2020-21,0.49,0.51,0.14,0.02,0.14,0.69,36.7
9720,31,31R042,P.S. 042 Eltingville,2021-22,0.49,0.51,0.19,0.01,0.13,0.65,42.5
9721,31,31R044,P.S. 044 Thomas C. Brown,2017-18,0.49,0.51,0.02,0.41,0.5,0.03,95.0
9722,31,31R044,P.S. 044 Thomas C. Brown,2018-19,0.5,0.5,0.04,0.38,0.5,0.02,94.2
9723,31,31R044,P.S. 044 Thomas C. Brown,2019-20,0.51,0.49,0.05,0.4,0.46,0.03,95.0
9724,31,31R044,P.S. 044 Thomas C. Brown,2020-21,0.52,0.48,0.06,0.41,0.44,0.04,93.5
9725,31,31R044,P.S. 044 Thomas C. Brown,2021-22,0.5,0.5,0.05,0.38,0.49,0.05,92.3
9726,31,31R045,P.S. 045 John Tyler,2017-18,0.5,0.5,0.07,0.17,0.49,0.23,72.4
9727,31,31R045,P.S. 045 John Tyler,2018-19,0.5,0.5,0.08,0.17,0.48,0.22,71.1
9728,31,31R045,P.S. 045 John Tyler,2019-20,0.51,0.49,0.08,0.16,0.5,0.22,68.0
9729,31,31R045,P.S. 045 John Tyler,2020-21,0.52,0.48,0.09,0.17,0.45,0.24,66.7
9730,31,31R045,P.S. 045 John Tyler,2021-22,0.52,0.48,0.1,0.18,0.42,0.24,63.3
9731,31,31R046,P.S. 046 Albert V. Maniscalco,2017-18,0.51,0.49,0.09,0.14,0.41,0.35,82.5
9732,31,31R046,P.S. 046 Albert V. Maniscalco,2018-19,0.52,0.48,0.08,0.16,0.41,0.32,84.4
9733,31,31R046,P.S. 046 Albert V. Maniscalco,2019-20,0.55,0.45,0.1,0.16,0.37,0.32,86.8
9734,31,31R046,P.S. 046 Albert V. Maniscalco,2020-21,0.56,0.44,0.08,0.19,0.37,0.32,81.7
9735,31,31R046,P.S. 046 Albert V. Maniscalco,2021-22,0.54,0.46,0.1,0.25,0.33,0.26,82.9
9736,31,31R047,CSI High School for International Studies,2017-18,0.62,0.38,0.14,0.08,0.2,0.56,49.3
9737,31,31R047,CSI High School for International Studies,2018-19,0.64,0.36,0.17,0.07,0.2,0.54,48.4
9738,31,31R047,CSI High School for International Studies,2019-20,0.58,0.42,0.18,0.07,0.2,0.52,50.3
9739,31,31R047,CSI High School for International Studies,2020-21,0.55,0.45,0.21,0.06,0.22,0.46,46.9
9740,31,31R047,CSI High School for International Studies,2021-22,0.54,0.46,0.23,0.07,0.22,0.46,56.6
9741,31,31R048,P.S. 048 William G. Wilcox,2017-18,0.5,0.5,0.2,0.04,0.18,0.57,42.1
9742,31,31R048,P.S. 048 William G. Wilcox,2018-19,0.47,0.53,0.21,0.04,0.18,0.55,45.5
9743,31,31R048,P.S. 048 William G. Wilcox,2019-20,0.46,0.54,0.23,0.04,0.17,0.53,42.9
9744,31,31R048,P.S. 048 William G. Wilcox,2020-21,0.47,0.53,0.23,0.04,0.18,0.52,45.0
9745,31,31R048,P.S. 048 William G. Wilcox,2021-22,0.48,0.52,0.27,0.05,0.18,0.48,50.3
9746,31,31R049,I.S. 49 Berta A. Dreyfus,2017-18,0.53,0.47,0.09,0.35,0.46,0.09,94.8
9747,31,31R049,I.S. 49 Berta A. Dreyfus,2018-19,0.56,0.44,0.09,0.35,0.48,0.07,91.0
9748,31,31R049,I.S. 49 Berta A. Dreyfus,2019-20,0.55,0.45,0.09,0.36,0.47,0.06,93.1
9749,31,31R049,I.S. 49 Berta A. Dreyfus,2020-21,0.55,0.45,0.11,0.34,0.45,0.07,88.8
9750,31,31R049,I.S. 49 Berta A. Dreyfus,2021-22,0.52,0.48,0.1,0.34,0.46,0.07,91.3
9751,31,31R050,P.S. 050 Frank Hankinson,2017-18,0.52,0.48,0.12,0.02,0.16,0.68,40.7
9752,31,31R050,P.S. 050 Frank Hankinson,2018-19,0.53,0.47,0.16,0.02,0.17,0.63,51.0
9753,31,31R050,P.S. 050 Frank Hankinson,2019-20,0.5,0.5,0.19,0.02,0.17,0.6,44.9
9754,31,31R050,P.S. 050 Frank Hankinson,2020-21,0.5,0.5,0.21,0.02,0.14,0.6,43.2
9755,31,31R050,P.S. 050 Frank Hankinson,2021-22,0.52,0.48,0.28,0.02,0.16,0.51,48.7
9756,31,31R051,I.S. 051 Edwin Markham,2017-18,0.5,0.5,0.06,0.24,0.44,0.25,78.3
9757,31,31R051,I.S. 051 Edwin Markham,2018-19,0.51,0.49,0.05,0.22,0.48,0.23,78.6
9758,31,31R051,I.S. 051 Edwin Markham,2019-20,0.5,0.5,0.06,0.22,0.5,0.21,79.7
9759,31,31R051,I.S. 051 Edwin Markham,2020-21,0.48,0.52,0.06,0.22,0.49,0.2,72.6
9760,31,31R051,I.S. 051 Edwin Markham,2021-22,0.47,0.53,0.06,0.22,0.48,0.2,73.3
9761,31,31R052,P.S. 052 John C. Thompson,2017-18,0.52,0.48,0.16,0.02,0.19,0.61,65.6
9762,31,31R052,P.S. 052 John C. Thompson,2018-19,0.49,0.51,0.21,0.01,0.19,0.56,62.8
9763,31,31R052,P.S. 052 John C. Thompson,2019-20,0.49,0.51,0.23,0.01,0.19,0.54,64.0
9764,31,31R052,P.S. 052 John C. Thompson,2020-21,0.49,0.51,0.26,0.0,0.19,0.52,69.4
9765,31,31R052,P.S. 052 John C. Thompson,2021-22,0.5,0.5,0.31,0.01,0.17,0.48,67.3
9766,31,31R053,The Barbara Esselborn School,2017-18,0.48,0.52,0.11,0.01,0.12,0.73,39.9
9767,31,31R053,The Barbara Esselborn School,2018-19,0.49,0.51,0.16,0.01,0.12,0.68,38.3
9768,31,31R053,The Barbara Esselborn School,2019-20,0.48,0.52,0.19,0.01,0.14,0.64,43.6
9769,31,31R053,The Barbara Esselborn School,2020-21,0.48,0.52,0.2,0.01,0.14,0.62,42.4
9770,31,31R053,The Barbara Esselborn School,2021-22,0.47,0.53,0.23,0.01,0.14,0.59,47.9
9771,31,31R054,P.S. 054 Charles W. Leng,2017-18,0.51,0.49,0.33,0.06,0.23,0.35,60.0
9772,31,31R054,P.S. 054 Charles W. Leng,2018-19,0.51,0.49,0.35,0.06,0.2,0.36,62.0
9773,31,31R054,P.S. 054 Charles W. Leng,2019-20,0.5,0.5,0.37,0.07,0.17,0.36,59.2
9774,31,31R054,P.S. 054 Charles W. Leng,2020-21,0.48,0.52,0.37,0.07,0.17,0.38,61.3
9775,31,31R054,P.S. 054 Charles W. Leng,2021-22,0.48,0.52,0.41,0.06,0.16,0.34,58.9
9776,31,31R055,P.S. 055 Henry M. Boehm,2017-18,0.46,0.54,0.05,0.0,0.1,0.84,37.0
9777,31,31R055,P.S. 055 Henry M. Boehm,2018-19,0.43,0.57,0.06,0.0,0.12,0.8,35.7
9778,31,31R055,P.S. 055 Henry M. Boehm,2019-20,0.45,0.55,0.05,0.0,0.12,0.81,33.4
9779,31,31R055,P.S. 055 Henry M. Boehm,2020-21,0.49,0.51,0.06,0.0,0.14,0.78,39.0
9780,31,31R055,P.S. 055 Henry M. Boehm,2021-22,0.5,0.5,0.08,0.0,0.12,0.78,39.1
9781,31,31R056,P.S. 56 The Louis Desario School,2017-18,0.49,0.51,0.05,0.01,0.15,0.78,37.4
9782,31,31R056,P.S. 56 The Louis Desario School,2018-19,0.5,0.5,0.05,0.01,0.17,0.76,32.2
9783,31,31R056,P.S. 56 The Louis Desario School,2019-20,0.47,0.53,0.06,0.01,0.15,0.78,40.4
9784,31,31R056,P.S. 56 The Louis Desario School,2020-21,0.47,0.53,0.08,0.01,0.15,0.75,31.9
9785,31,31R056,P.S. 56 The Louis Desario School,2021-22,0.48,0.52,0.11,0.01,0.15,0.72,34.4
9786,31,31R057,P.S. 057 Hubert H. Humphrey,2017-18,0.5,0.5,0.04,0.55,0.34,0.03,86.8
9787,31,31R057,P.S. 057 Hubert H. Humphrey,2018-19,0.48,0.52,0.04,0.53,0.34,0.04,89.2
9788,31,31R057,P.S. 057 Hubert H. Humphrey,2019-20,0.5,0.5,0.05,0.52,0.36,0.04,88.5
9789,31,31R057,P.S. 057 Hubert H. Humphrey,2020-21,0.51,0.49,0.05,0.5,0.38,0.04,86.6
9790,31,31R057,P.S. 057 Hubert H. Humphrey,2021-22,0.52,0.48,0.04,0.55,0.35,0.03,88.1
9791,31,31R058,Space Shuttle Columbia School,2017-18,0.5,0.5,0.17,0.05,0.26,0.5,53.3
9792,31,31R058,Space Shuttle Columbia School,2018-19,0.5,0.5,0.2,0.04,0.27,0.47,53.0
9793,31,31R058,Space Shuttle Columbia School,2019-20,0.51,0.49,0.2,0.04,0.27,0.46,55.7
9794,31,31R058,Space Shuttle Columbia School,2020-21,0.52,0.48,0.22,0.04,0.28,0.43,56.1
9795,31,31R058,Space Shuttle Columbia School,2021-22,0.5,0.5,0.25,0.03,0.26,0.43,61.0
9796,31,31R059,The Harbor View School,2017-18,0.51,0.49,0.03,0.35,0.43,0.13,62.0
9797,31,31R059,The Harbor View School,2018-19,0.52,0.48,0.02,0.34,0.42,0.15,62.1
9798,31,31R059,The Harbor View School,2019-20,0.55,0.45,0.02,0.35,0.41,0.14,59.0
9799,31,31R059,The Harbor View School,2020-21,0.56,0.44,0.02,0.39,0.38,0.16,64.7
9800,31,31R059,The Harbor View School,2021-22,0.52,0.48,0.03,0.41,0.37,0.13,68.5
9801,31,31R060,P.S. 060 Alice Austen,2017-18,0.46,0.54,0.13,0.05,0.25,0.55,57.9
9802,31,31R060,P.S. 060 Alice Austen,2018-19,0.46,0.54,0.16,0.04,0.23,0.53,60.0
9803,31,31R060,P.S. 060 Alice Austen,2019-20,0.48,0.52,0.18,0.04,0.25,0.51,59.2
9804,31,31R060,P.S. 060 Alice Austen,2020-21,0.47,0.53,0.17,0.04,0.27,0.49,65.3
9805,31,31R060,P.S. 060 Alice Austen,2021-22,0.46,0.54,0.2,0.04,0.28,0.46,59.4
9806,31,31R061,I.S. 061 William A Morris,2017-18,0.55,0.46,0.04,0.33,0.46,0.15,83.0
9807,31,31R061,I.S. 061 William A Morris,2018-19,0.54,0.46,0.03,0.34,0.47,0.14,79.3
9808,31,31R061,I.S. 061 William A Morris,2019-20,0.54,0.46,0.03,0.33,0.49,0.13,80.7
9809,31,31R061,I.S. 061 William A Morris,2020-21,0.56,0.44,0.03,0.33,0.49,0.12,77.9
9810,31,31R061,I.S. 061 William A Morris,2021-22,0.55,0.45,0.03,0.3,0.53,0.1,78.5
9811,31,31R062,The Kathleen Grimm School for Leadership and Susta,2017-18,0.46,0.54,0.05,0.01,0.08,0.84,28.2
9812,31,31R062,The Kathleen Grimm School for Leadership and Susta,2018-19,0.5,0.5,0.05,0.01,0.12,0.81,28.4
9813,31,31R062,The Kathleen Grimm School for Leadership and Susta,2019-20,0.52,0.48,0.03,0.0,0.14,0.81,32.5
9814,31,31R062,The Kathleen Grimm School for Leadership and Susta,2020-21,0.5,0.5,0.05,0.0,0.13,0.8,32.6
9815,31,31R062,The Kathleen Grimm School for Leadership and Susta,2021-22,0.5,0.5,0.08,0.0,0.14,0.76,30.6
9816,31,31R063,Marsh Avenue School for Expeditionary Learning,2017-18,0.55,0.45,0.09,0.06,0.24,0.59,39.0
9817,31,31R063,Marsh Avenue School for Expeditionary Learning,2018-19,0.52,0.48,0.11,0.09,0.29,0.49,46.4
9818,31,31R063,Marsh Avenue School for Expeditionary Learning,2019-20,0.51,0.49,0.12,0.08,0.32,0.45,50.1
9819,31,31R063,Marsh Avenue School for Expeditionary Learning,2020-21,0.5,0.5,0.14,0.07,0.36,0.4,53.6
9820,31,31R063,Marsh Avenue School for Expeditionary Learning,2021-22,0.49,0.51,0.16,0.05,0.32,0.45,51.6
9821,31,31R064,Gaynor McCown Expeditionary Learning School,2017-18,0.55,0.45,0.03,0.08,0.22,0.65,46.0
9822,31,31R064,Gaynor McCown Expeditionary Learning School,2018-19,0.56,0.44,0.02,0.09,0.22,0.59,44.7
9823,31,31R064,Gaynor McCown Expeditionary Learning School,2019-20,0.56,0.44,0.02,0.09,0.24,0.56,49.5
9824,31,31R064,Gaynor McCown Expeditionary Learning School,2020-21,0.58,0.42,0.05,0.1,0.24,0.52,49.0
9825,31,31R064,Gaynor McCown Expeditionary Learning School,2021-22,0.54,0.46,0.09,0.1,0.22,0.5,52.2
9826,31,31R065,P.S. 65 The Academy of Innovative Learning,2017-18,0.5,0.5,0.02,0.18,0.47,0.25,60.7
9827,31,31R065,P.S. 65 The Academy of Innovative Learning,2018-19,0.5,0.5,0.02,0.18,0.52,0.21,65.0
9828,31,31R065,P.S. 65 The Academy of Innovative Learning,2019-20,0.51,0.49,0.03,0.19,0.5,0.21,65.4
9829,31,31R065,P.S. 65 The Academy of Innovative Learning,2020-21,0.5,0.5,0.03,0.21,0.51,0.2,70.1
9830,31,31R065,P.S. 65 The Academy of Innovative Learning,2021-22,0.54,0.46,0.02,0.21,0.52,0.21,73.1
9831,31,31R066,The Richmond Pre-K Center,2017-18,0.49,0.51,0.08,0.18,0.46,0.26,64.4
9832,31,31R066,The Richmond Pre-K Center,2018-19,0.44,0.56,0.11,0.15,0.44,0.25,61.9
9833,31,31R066,The Richmond Pre-K Center,2019-20,0.47,0.53,0.17,0.13,0.32,0.33,45.8
9834,31,31R066,The Richmond Pre-K Center,2020-21,0.46,0.54,0.16,0.19,0.26,0.37,46.8
9835,31,31R066,The Richmond Pre-K Center,2021-22,0.48,0.52,0.17,0.24,0.23,0.36,36.2
9836,31,31R068,Port Richmond School for Visionary Learning,2017-18,0.46,0.54,0.05,0.28,0.48,0.12,80.9
9837,31,31R068,Port Richmond School for Visionary Learning,2018-19,0.52,0.48,0.05,0.28,0.51,0.12,80.3
9838,31,31R068,Port Richmond School for Visionary Learning,2019-20,0.51,0.49,0.06,0.24,0.51,0.14,76.6
9839,31,31R068,Port Richmond School for Visionary Learning,2020-21,0.5,0.5,0.07,0.22,0.5,0.15,78.3
9840,31,31R068,Port Richmond School for Visionary Learning,2021-22,0.48,0.52,0.09,0.21,0.51,0.14,79.8
9841,31,31R069,P.S. 069 Daniel D. Tompkins,2017-18,0.44,0.56,0.2,0.02,0.21,0.55,58.1
9842,31,31R069,P.S. 069 Daniel D. Tompkins,2018-19,0.45,0.55,0.23,0.02,0.21,0.51,58.6
9843,31,31R069,P.S. 069 Daniel D. Tompkins,2019-20,0.43,0.57,0.26,0.02,0.22,0.48,62.1
9844,31,31R069,P.S. 069 Daniel D. Tompkins,2020-21,0.44,0.56,0.27,0.03,0.21,0.46,59.7
9845,31,31R069,P.S. 069 Daniel D. Tompkins,2021-22,0.46,0.54,0.33,0.02,0.2,0.42,61.9
9846,31,31R072,I.S. 072 Rocco Laurie,2017-18,0.47,0.53,0.22,0.05,0.27,0.45,64.8
9847,31,31R072,I.S. 072 Rocco Laurie,2018-19,0.47,0.53,0.23,0.05,0.26,0.44,63.0
9848,31,31R072,I.S. 072 Rocco Laurie,2019-20,0.46,0.54,0.23,0.05,0.26,0.44,63.3
9849,31,31R072,I.S. 072 Rocco Laurie,2020-21,0.45,0.55,0.24,0.04,0.25,0.44,62.2
9850,31,31R072,I.S. 072 Rocco Laurie,2021-22,0.46,0.54,0.28,0.06,0.24,0.4,62.6
9851,31,31R074,P.S. 74 Future Leaders Elementary School,2017-18,0.48,0.52,0.06,0.26,0.61,0.06,91.7
9852,31,31R074,P.S. 74 Future Leaders Elementary School,2018-19,0.46,0.54,0.06,0.29,0.58,0.05,88.3
9853,31,31R074,P.S. 74 Future Leaders Elementary School,2019-20,0.49,0.51,0.05,0.28,0.61,0.06,90.4
9854,31,31R074,P.S. 74 Future Leaders Elementary School,2020-21,0.46,0.54,0.04,0.22,0.66,0.06,90.6
9855,31,31R074,P.S. 74 Future Leaders Elementary School,2021-22,0.49,0.51,0.04,0.29,0.6,0.05,90.3
9856,31,31R075,I.S. 075 Frank D. Paulo,2017-18,0.49,0.51,0.09,0.02,0.12,0.75,39.0
9857,31,31R075,I.S. 075 Frank D. Paulo,2018-19,0.49,0.51,0.1,0.02,0.12,0.74,41.5
9858,31,31R075,I.S. 075 Frank D. Paulo,2019-20,0.48,0.52,0.11,0.02,0.14,0.71,38.0
9859,31,31R075,I.S. 075 Frank D. Paulo,2020-21,0.47,0.53,0.12,0.02,0.14,0.7,32.0
9860,31,31R075,I.S. 075 Frank D. Paulo,2021-22,0.48,0.52,0.14,0.02,0.16,0.67,41.0
9861,31,31R078,P.S. 78,2017-18,0.49,0.51,0.03,0.43,0.47,0.04,95.0
9862,31,31R078,P.S. 78,2018-19,0.48,0.52,0.04,0.42,0.47,0.03,95.0
9863,31,31R078,P.S. 78,2019-20,0.48,0.52,0.05,0.41,0.48,0.04,95.0
9864,31,31R078,P.S. 78,2020-21,0.49,0.51,0.05,0.43,0.46,0.04,94.6
9865,31,31R078,P.S. 78,2021-22,0.49,0.51,0.05,0.41,0.47,0.04,95.0
9866,31,31R080,The Michael J. Petrides School,2017-18,0.47,0.53,0.09,0.21,0.24,0.43,48.2
9867,31,31R080,The Michael J. Petrides School,2018-19,0.48,0.52,0.09,0.21,0.26,0.4,45.9
9868,31,31R080,The Michael J. Petrides School,2019-20,0.48,0.52,0.09,0.21,0.28,0.4,47.2
9869,31,31R080,The Michael J. Petrides School,2020-21,0.47,0.53,0.1,0.2,0.3,0.37,46.9
9870,31,31R080,The Michael J. Petrides School,2021-22,0.48,0.52,0.12,0.21,0.31,0.33,54.3
9871,31,31R440,New Dorp High School,2017-18,0.48,0.52,0.09,0.1,0.28,0.51,60.6
9872,31,31R440,New Dorp High School,2018-19,0.49,0.51,0.1,0.1,0.27,0.51,63.0
